 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
359 0.06945009 -0.0387949 0.19305274 -0.0067355423 0.10862487 0.14879128 0.061492432 -0.083823495 0.12643474 -0.02609545 -0.21417576 -0.14248246 -0.4356359 -0.17922278 -0.032655936 0.2239546 0.021161936 -0.35917646 0.07231613 -0.12741634 0.1620089 -0.25537765 -0.07150067 -0.1974345 0.06556579 0.058141597 -0.31020114 -0.11336567 0.1082509 -0.29184258 -0.16612375 0.08764455 -0.23121648 -0.10233734 0.067051694 0.08781272 0.1505806 -0.12809955 -0.13243869 0.09993908 0.008985423 -0.19046046 0.13736881 0.059058372 0.028772369 0.06198482 0.14826575 0.09000765 -0.045050047 -0.0574885 -0.027369384 0.18224598 0.058701534 0.119717605 -0.1586239 -0.036687918 -0.041073874 0.20113373 0.06542186 -0.030501217 0.23382264 0.28430787 0.05479699 -0.09017445 0.19560093 -0.1173605 0.08698823 0.12867697 -0.19797242 0.26148862 -0.08800274 -0.29617834 -0.07738936 -0.20530863 0.01777818 -0.06859407 -0.21426909 -0.08491833 0.17816839 0.050506637 0.09149748 -0.13515636 -0.07220598 0.017027613 -0.010862597 0.024296574 0.01060823 -0.29572165 0.06793152 -0.20653869 0.05867181 -0.15184169 0.09022196 -0.018539865 -0.1812589 -0.008993681 -0.059321877 0.16628543 -0.016495528 -0.14406267
360 -0.14623587 0.062376346 -0.021887472 0.12399204 -0.28435057 -0.1760922 0.027223088 -0.13915277 0.34127638 0.13066553 -0.083420545 -0.4543679 0.015972806 -0.16512434 0.0013486897 0.03349272 -0.1422996 0.42074898 -0.21951512 0.2151233 0.19820802 -0.3179434 -0.22660998 0.12329708 0.16420195 0.3207672 -0.12861465 0.25080538 0.12174862 -0.27796257 -0.027473971 0.10397192 0.04307551 0.043962516 -0.046486884 0.025913524 -0.2441808 0.21148315 -0.6247939 -0.2405194 -0.091670364 0.22805627 0.18087971 -0.2560854 0.19089131 0.20423207 -0.3465964 -0.41457108 -0.023560392 0.047189783 -0.06711976 -0.1570748 0.20653906 0.06993328 0.047161277 0.0720671 0.0071962574 0.024137937 -0.091287926 -0.22951399 0.39256278 -0.09378727 0.053693984 0.23688318 -0.15569054 -0.32469448 -0.15146515 0.01816078 0.119797714 0.38170177 -0.13237558 -0.04891325 -0.09807899 0.22933863 -0.03921921 -0.5629647 -0.13908076 -0.10732484 -0.23705262 0.23608494 0.4105424 -0.2594714 0.08392684 -0.044859495 0.057258517 0.5984789 0.08927504 0.35410026 0.17252886 0.21953666 -0.0359765 -0.15376884 -0.26939505 0.13561855 -0.081448704 0.1795418 0.06694273 0.040106867 -0.11676464 -0.36724448
361 0.07219265 -0.014442238 -0.13959074 0.30507708 0.16290236 -0.011045365 -0.20046762 -0.06031053 0.19217713 -0.31186342 -0.15854801 -0.29244852 0.2157621 0.45206532 -0.050180186 -0.07321387 -0.24942833 -0.15236907 0.07785931 0.266183 0.40553397 -0.11153851 0.1521538 -0.19489336 -0.2799684 -0.19360921 -0.1289168 0.20763084 0.04607265 -0.024790462 0.3638006 0.33568686 0.21254887 0.058404494 0.12126461 0.2989532 0.26553988 -0.009617526 0.8350294 -0.08166884 0.3432857 -0.0660068 -0.20549251 -0.59198004 0.012856344 -0.08838843 0.11867412 -0.089009464 -0.36198694 -0.012450237 -0.33418453 -0.050570708 -0.13987575 -0.11060645 -0.38402602 0.1490188 0.32045847 -0.23178913 -0.0459324 0.21979715 0.40085906 0.16118711 -0.17461328 -0.2836143 0.053266924 -0.00072950224 -0.15806755 0.3946355 -0.20728068 0.18438964 0.053553343 -0.12571797 -0.6160786 -0.15406136 -0.023969 -0.10244165 0.57277495 -0.15926236 -0.33096218 0.048109088 0.21166939 -0.16124651 0.0851624 0.24128081 -0.03716323 0.3391907 -0.2517697 0.3445431 0.027504923 -0.17346217 -0.05017527 0.14612527 -0.27051803 0.2735117 -0.271889 0.2886642 0.038398035 -0.113355 0.19710128 -0.042533252
362 0.07551428 0.26347953 0.03534498 0.63044417 0.031802163 0.15656975 0.17722334 0.21031764 0.16525468 -0.16964582 0.049008977 -0.44780028 -0.18197432 -0.281901 -0.26131877 -0.055135146 -0.07100186 -0.5029994 0.2889601 0.107021645 0.21128426 -0.19721499 -0.013224631 0.040720493 -0.3315101 0.19232751 -0.19294626 -0.029252931 0.20859025 0.053245038 0.06469388 0.115448974 -0.23335958 -0.15626381 -0.40598464 0.250416 0.18674232 -0.09121586 0.24881233 -0.3281796 0.070778064 0.04040534 0.025198333 -0.394589 -0.13753699 -0.06969116 -0.033808976 -0.1963296 0.03328261 -0.046651017 0.16290346 -0.08467908 0.068768255 0.37382552 0.10418635 0.43686208 0.36504146 -0.5219071 -0.25210634 0.14497651 0.29229304 -0.2063945 -0.12537105 -0.08283931 -0.06852939 -0.030415617 -0.111489184 -0.1358858 0.26646742 0.26114604 -0.35642225 -0.14923924 -0.32161745 0.39368948 0.10860068 0.33806252 -0.06633966 -0.039206587 -0.00033797612 -0.0064702723 0.39549926 -0.11463604 0.030220844 0.56818753 0.24574314 0.19701698 -0.012435058 -0.11067905 -0.25262737 0.121770725 0.33148187 0.012358504 -0.019389426 -0.34285584 0.05318903 -0.24620461 -0.2510346 0.16653052 -0.21938175 -0.48623306
363 -0.4783162 -0.2731373 -0.30206308 0.3833273 0.062871166 0.19690248 0.21386671 -0.3911439 0.06648869 -0.001604465 -0.18389194 -0.63445187 0.3661895 -0.20591024 0.15984975 0.13620646 0.5095279 0.101466835 -0.04320797 0.31591874 0.68770355 -0.13962272 0.17695223 0.096044205 -0.07723339 0.27870122 0.3734037 0.21561924 -0.18139127 -0.028074905 0.0034320173 -0.28659636 0.1618281 -0.07065467 0.17464535 0.26354474 0.4800538 -0.14502282 0.07046886 -0.07032795 0.4406231 -0.214229 -0.32807067 -0.8459923 -0.06602076 0.4247367 -0.11840482 0.044526067 -0.19453847 -0.0011384893 -0.027992012 0.2522487 0.254534 -0.27602223 -0.071643025 -0.27718446 0.040864527 0.24866809 -0.35377103 -0.043581713 0.061019294 0.34495363 -0.22065589 -0.096965306 -0.290438 -0.022849623 0.08549515 0.39944738 -0.21015644 0.32075816 -0.009606844 -0.6225547 -0.009514617 0.029231636 0.29006693 -0.5269491 0.5940186 0.06671801 -0.12804356 0.044471815 0.27463147 -0.089570686 0.35628247 0.33855793 -0.07744681 -0.16863778 0.15125799 -0.35112056 0.36076853 0.029670846 0.17241824 0.30489334 -0.057138674 0.14281255 0.2466428 -0.21474575 -0.33439088 0.10999797 -0.15133682 -0.3832065
364 0.002889645 -0.13562663 -0.33293477 -0.21681122 -0.02686498 0.07301167 -0.23421724 -0.24599603 0.14026046 -0.08264803 -0.35885215 -0.24927604 -0.2685666 -0.03965873 0.082211055 0.36254978 0.15492252 0.39333743 -0.3630027 0.3629862 -0.1405199 -0.11546544 0.2966694 0.08462222 0.042233713 -0.099548526 0.039195262 0.00041697515 -0.21073096 0.5252873 -0.31131372 -0.07194491 0.25985262 -0.24143563 0.18024036 0.13167076 0.19424585 0.04642546 -0.07943858 -0.22413337 -0.18917686 0.0037064576 0.015526915 -0.3632495 -0.31674737 -0.37446445 -0.36302984 0.025851723 -0.02961637 0.079103045 0.035841286 -0.28710577 -0.0075119496 0.13896134 -0.27429956 0.10121439 -0.04759552 -0.14123839 0.04635814 -0.5007215 -0.32897982 0.5627336 -0.17329486 0.5191245 -0.41195676 0.12440917 0.04710792 -0.14847824 0.32088542 -0.04695338 0.034857385 -0.47517172 0.33264843 -0.20227261 0.037359573 -0.50941175 -0.22680563 -0.048839927 0.024638902 -0.20574127 0.067617886 0.008514127 -0.1098661 0.3482997 0.22140114 -0.04196077 -0.12295743 0.05546255 0.13275962 -0.21903922 -0.19371265 -0.4879097 -0.055627607 -0.22077985 0.23110372 -0.41145456 -0.19151305 -0.009205279 -0.1399027 -0.52462286
365 -0.030087262 0.022815036 -0.060732063 -0.028436862 -0.15399314 -0.004822221 0.13977599 0.021808106 0.36437854 -0.13644667 -0.6652949 -0.5638167 -0.4198923 0.085272826 -0.0030717282 -0.52325696 -0.3028135 0.00017852937 -0.14198285 -0.43525383 0.46113256 -0.2967614 -0.12731284 0.12739 -0.068654455 0.21913677 -0.20637459 0.12609045 -0.39121988 0.47373793 0.11952467 -0.6263803 0.01999048 0.20616286 -0.5082585 -0.42746037 0.14652523 0.08400832 -0.20924547 -0.15341285 0.3410739 -0.110081665 0.1725337 -0.079622716 0.19430026 0.18720302 0.06180817 0.29517856 0.030413447 0.14948948 -0.020054389 0.9943637 0.18420455 -0.22224768 0.41747993 0.23903279 0.10154796 0.2466281 0.023116654 0.105285056 -0.12630776 0.13036245 0.3059263 0.21131685 -0.09802154 -0.0091085415 -0.059777383 0.05323331 0.02787599 0.30403098 -0.25024068 -0.20662685 -0.04362882 -0.106193945 0.16423124 -0.16827074 -0.11972994 -0.009400593 -0.3286768 -0.16327603 0.013079793 -0.45334682 -0.062096488 0.4325577 0.50353277 -0.06327164 -0.31365967 -0.53794736 0.30514807 -0.120812334 -0.5295822 0.04246 -0.6316294 0.4120816 0.09241205 -0.20284544 0.29492852 0.38061756 -0.091199264 -0.2878988
366 -0.049980838 -0.16274643 0.20986769 0.13394795 0.013176801 -0.011941797 0.2836347 0.28343922 0.47310427 0.47158527 0.008280495 -0.17781352 -0.009823165 0.15974721 0.3316057 -0.16527073 0.20367375 -0.26975602 0.042826626 0.007538558 0.23190571 -0.22137581 0.08577558 -0.010368165 0.271606 0.22190683 0.11645061 -0.21280544 0.18387584 -0.24193522 -0.01657038 -0.13643137 0.19829795 -0.19649464 -0.19814649 -0.007866825 0.031131748 -0.22222689 0.058238663 -0.019083759 -0.11366482 -0.051123407 -0.2005269 -0.3004932 0.045248117 -0.16795823 0.0607465 -0.16128305 -0.20839815 0.28132 -0.5908395 0.20608053 0.14994396 -0.045005627 -0.14254682 -0.102858506 -0.09470075 -0.19661158 0.14514786 -0.1750272 0.09012823 0.108970575 -0.26358926 -0.041935567 0.28261977 -0.15774216 0.16149893 0.1234944 0.09583746 0.23551786 0.17073514 -0.5401762 -0.31723362 -0.16633262 0.49723166 -0.071786895 0.07363844 -0.26922193 -0.37378097 -0.08922665 0.15389045 -0.11480326 0.116002716 0.20131221 -0.0009987487 0.0897715 0.020340094 -0.32801774 0.37724662 0.21745095 0.09557997 0.04784615 0.13935906 0.13089044 0.041713726 0.087392166 0.20129547 0.009643146 0.08000124 -0.43946925
367 0.09923411 0.19626194 -0.046514366 -0.17490086 0.0751626 -0.09643726 -0.22119127 0.37600794 0.35898206 -0.19750735 -0.09055781 -0.39062858 -0.23312618 -0.0029739335 -0.26481164 -0.33961505 0.16845453 0.01894293 -0.23734875 0.109439336 0.44675323 -0.15297739 -0.19912027 0.18150504 -0.32284847 0.07484385 -0.021531414 0.31137845 0.22006306 0.00084218127 -0.019003011 -0.16303393 -0.11368212 -0.33974272 0.011144789 0.034422483 -0.1387684 -0.1616984 -0.09106922 -0.4270572 0.047589652 -0.17871173 -0.2949634 0.17488007 -0.23203309 0.30730912 0.15854953 -0.02666451 -0.0045008836 0.018594852 -0.05477051 -0.040033665 0.14067343 0.077367 0.16970144 0.17219488 0.22240348 0.2205641 0.17715922 0.3441816 0.23637539 0.24108315 0.1580796 0.40922424 -0.21016069 -0.005312421 -0.16423543 -0.06653767 -0.007585988 0.5273646 0.5580474 -0.47093892 -0.12543194 -0.04649996 0.16608168 -0.2922832 0.32038862 0.060356323 -0.19288877 0.06635326 0.24992338 -0.5138871 0.025619967 0.33429402 -0.031052945 0.08965536 -0.22533566 0.010319679 0.02610418 -0.020158978 0.23790315 0.09797967 -0.110112384 -0.0042855716 0.25988007 -0.13050841 0.016655007 0.060786538 0.31760585 -0.38676053
0 -0.14304486 0.1715731 0.28573895 -0.11909583 -0.18392213 -0.030807123 -0.18437777 -0.11625596 0.21506368 0.28196824 -0.05477217 -0.21632215 0.15068565 0.13553917 -0.10641432 -0.21611992 0.09708163 0.08959473 -0.13200676 -0.092105575 0.45648652 -0.11855698 0.08087799 -0.11201196 -0.22575578 0.18357618 0.2550438 0.18774159 -0.2624781 0.05152742 0.16156608 0.054114155 -0.12694511 -0.065937966 0.17615233 -0.17220184 0.009589444 0.45206472 -0.15884249 0.3583032 -0.059419896 -0.044474166 -0.32279816 -0.39247078 0.09432528 0.082659654 -0.2448416 -0.060505755 -0.087359965 -0.35346767 -0.16259827 0.1800838 0.070184596 -0.09352251 -0.14323452 0.063113965 -0.32774305 0.09085257 -0.10555139 0.20786296 -0.08627239 0.038960047 -0.083279625 -0.4092604 -0.24875408 0.494801 -0.09683468 0.3502737 -0.14152338 0.13332516 0.280049 -0.41094732 -0.015021348 0.4163542 0.34999293 0.010425781 0.47373804 -0.3855657 0.03515313 -0.35065034 0.21188292 -0.14300671 -0.042101145 0.0780662 -0.21324614 0.22079332 0.030512096 0.006762304 -0.13865803 0.18392216 -0.21584809 0.2011096 -0.10819919 0.24086903 0.11538741 0.1124343 0.04983103 0.25904197 0.048093434 0.008691062
