 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
369 -0.0036178404 -0.05212849 -0.022219064 0.27708787 -0.020293187 -0.046070267 -0.22392313 -0.13725817 0.1179762 0.20424931 -0.14999989 0.13936904 -0.21249042 0.08605794 0.26459706 -0.13322002 0.35484546 -0.5000834 -0.17911614 0.17547457 0.12922841 0.16339135 0.09031232 -0.15120906 -0.18520448 0.006219461 0.27969384 0.04109528 -0.38150826 -0.021419704 -0.022613214 -0.13058166 -0.12221061 0.10225784 -0.07972992 0.15179539 0.14119996 0.38702872 0.4334853 -0.237509 -0.074081145 -0.35792643 0.023575962 -0.10107268 0.10197549 0.35573402 -0.090857826 0.2625196 0.014077648 0.047756266 0.037066676 0.24665493 -0.123696834 0.42654496 -0.22996871 -0.061005656 -0.06445167 0.28070664 0.14782815 0.21447763 -0.22544855 -0.0056068175 -0.079372555 -0.24144827 0.1231031 0.1820544 0.38808665 -0.31355727 0.41620675 0.34751645 0.35918638 -0.45529193 -0.21601595 0.4134639 -0.09169766 0.081917204 0.5962644 0.36442995 0.26672006 0.3146636 -0.08330967 -0.2462443 -0.17501988 -0.21621759 0.4071031 0.43590364 0.23821491 0.58111286 -0.294513 -0.38089022 0.51456386 0.24784961 0.23958418 -0.15151677 -0.05921327 -0.28535998 0.03381517 0.17508869 0.31838623 -0.16212296
370 -0.049159907 -0.114543356 0.049136624 0.4797842 0.19093683 0.042980544 -0.08562146 -0.42276874 -0.17823236 -0.57410204 0.1883276 -0.06984342 0.03607193 -0.13523142 -0.11669953 0.31704006 0.113495775 0.122943856 0.0026047637 -0.01873331 0.32232535 0.3358086 0.26122278 -0.37832278 -0.2849103 0.6274663 -0.19336765 -0.066609904 -0.20826383 -0.30715162 -0.408504 -0.62854844 -0.48681086 0.2285951 0.5350112 0.58629394 -0.099208094 -0.19695915 0.015031071 -0.32805407 0.104246154 -0.1166681 -0.18853968 -0.36144745 -0.36384645 0.07808245 -0.24592327 0.6349541 0.23609754 -0.303385 0.048013836 0.3196651 0.03389103 0.32534972 -0.05877455 0.11149392 0.17839181 0.33713925 -0.270301 -0.18544944 -0.1252527 0.012580554 -0.31354123 0.22025737 0.26777044 -0.049602646 0.23662119 -0.31892782 0.35119197 -0.11223689 0.29935867 0.089155816 -0.06413432 0.34976095 -0.16408662 -0.17205082 0.29883507 0.12135064 0.38396096 0.29817972 0.06462303 -0.105202965 0.037117645 -0.12362255 0.2746746 0.4200079 -0.24681437 0.20163852 -0.44311306 -0.3351341 0.33941197 0.10647126 0.27081797 -0.39074805 -0.10292659 -0.1102773 0.25206637 0.054643773 -0.005821254 -0.2607156
371 -0.24820752 -0.05541734 0.15401353 0.5209842 0.26768586 -0.07063814 0.06481727 0.26378995 -0.1090996 0.31382373 -0.14905076 -0.03705261 -0.284335 0.17306088 -0.053201206 0.29812375 0.10397341 0.08568964 0.38135898 -0.0299832 0.11470153 0.25741193 0.30520296 -0.12418545 0.16045867 0.22875358 -0.221276 -0.20285861 -0.2751627 0.27115643 -0.04703423 -0.26318195 -0.27895427 0.21095282 0.3355801 -0.023558265 -0.22941697 0.37435117 -0.14850555 -0.12458136 -0.12010498 0.30345583 -0.19815724 0.008340048 0.08985694 0.16080195 0.05763839 -0.10864742 -0.079642735 -0.01963722 -0.33957833 0.044177104 -0.00011726992 0.059154447 0.41620848 -0.18640089 0.30926722 0.14213611 -0.4574585 0.33262712 -0.04937296 0.487831 0.2808629 0.44914502 0.20506042 0.11752388 0.07249416 0.25410882 0.12767826 0.06015573 0.25090957 0.2698146 0.15117356 0.27027544 0.0033104343 -0.3552509 0.12491969 0.46173674 -0.1356612 -0.046002746 0.25761452 -0.12687662 -0.21678156 -0.049149122 0.13835554 -0.045482576 0.10058349 0.3019943 0.17036715 -0.34491625 0.19550201 -0.21713105 0.03405785 0.20407961 -0.09134996 -0.1522108 -0.074209906 -0.4259093 0.25820073 -0.4963452
2 0.0692747 -0.29518652 0.8079315 -0.029153325 0.52774894 0.20107852 -0.0421364 -0.043383747 0.21002428 0.14261934 0.14869398 -0.46586117 0.08076777 0.2917596 0.05720515 0.17903017 -0.42028034 0.79702586 -0.35576683 0.21244429 0.01753411 -0.09390852 -0.28751057 0.32391036 0.17655452 -0.44299182 -0.19922939 0.19060615 0.2371406 0.23924851 0.08378862 0.007455002 0.03710297 0.05033515 0.08238249 0.18226597 -0.30822027 0.45151812 0.027580878 -0.22544794 0.31170496 0.092228994 0.13372745 0.52441883 0.23267469 0.14236759 -0.15866251 -0.5993087 0.12737097 -0.01469814 -0.25188652 0.051204354 0.08547227 -0.26982942 0.5357347 -0.076126985 -0.056443032 -0.29976514 -0.041432526 -0.036965467 -0.15248 0.30216223 -0.09102523 0.16058561 -0.33907312 0.534653 -0.11675604 0.2964375 -0.3671163 0.15679355 -0.48838502 0.29746377 -0.13515708 -0.33083078 0.48134774 -0.38660282 0.025029663 -0.36845538 -0.24254887 -0.0047004307 -0.70690656 -0.00052610255 -0.31212246 -0.5395696 -0.14418697 0.1527882 -0.17080635 -0.0046376097 -0.53821564 0.63106257 0.14661911 0.43347472 -0.38257444 0.15566517 -0.092186175 0.043951888 -0.8027756 -0.30099922 -0.20132054 0.28275692
372 0.062301718 0.25022012 0.41782233 -0.22123902 0.041279938 0.09083875 0.2665727 0.02616469 0.10357748 -0.17731987 0.28031468 -0.011001675 -0.14765118 -0.04541621 0.18396735 -0.18835433 0.21509758 0.2717424 -0.051207673 0.030147612 0.060112704 0.31755367 -0.06439609 0.11459131 0.10269502 -0.2725444 0.10976494 9.670232e-05 0.4410464 0.1564717 0.5532317 -0.047064636 0.41736415 -0.1295797 -0.43215832 -0.02250211 -0.20303115 0.0045571937 -0.0651494 -0.05643985 0.30701163 0.09735644 -0.009920367 0.117964506 0.23022407 -0.041496325 0.2426631 -0.20634101 -0.42352548 0.071111865 -0.32590523 0.054131046 0.037563123 -0.23488301 -0.06184018 0.08846323 0.047812726 -0.4278171 -0.16307996 -0.32798383 0.11459859 -0.1569202 -0.16071089 0.1562747 0.1534281 0.17668256 -0.25588843 0.23243202 -0.17924185 -0.46382996 -0.47892046 0.31445315 -0.108514674 0.026470788 0.02344734 -0.56578183 -0.29804954 -0.32103366 -0.33510062 -0.43464616 -0.21206796 -0.051651936 0.39802155 -0.11164377 -0.040430494 -0.11718753 0.18263456 0.11781579 0.16980925 0.02852075 -0.1777868 0.25043082 -0.3249324 0.020433776 0.09826014 -0.02857222 -0.18307054 -0.3160253 -0.24406542 0.24942105
373 -0.017783057 0.098470636 0.40232533 0.47705153 -0.12735605 -0.44944167 0.038213182 0.16626856 0.035641015 -0.41568762 -0.16481024 0.033004973 0.028085854 -0.34780553 0.15369211 0.12590398 0.057168096 -0.23872681 0.13342363 -0.25927445 0.29389983 0.21039943 0.06951254 0.17179237 -0.042157795 0.15733056 -0.105170324 0.414733 0.05256565 -0.09848664 -0.15173595 -0.13946995 0.0019724579 0.07550924 0.36152965 -0.10627834 0.12749662 0.5547826 0.034087203 0.1070296 -0.077294536 -0.016696814 0.37611872 0.05397245 0.055329535 -0.07068011 -0.04457519 0.117125064 0.17744635 -0.36282048 0.108880304 0.023966743 0.1859882 -0.018466284 0.051463094 -0.37763828 0.015757004 -0.04574913 -0.21892451 0.42607602 0.022451226 0.20229408 0.081211954 -0.027330881 0.13720417 -0.055914376 0.39920288 0.18263921 0.2332545 -0.09855711 -0.20220698 0.13036981 0.015818426 0.2776877 0.080309816 -0.012000475 0.0816962 0.34391558 0.36314392 -0.058952525 -0.27132463 -0.4646849 0.014019693 0.0128138065 0.33523503 0.2983907 -0.067077935 0.022551494 0.13406713 0.17606245 -0.19804604 -0.045567695 0.36881912 -0.13201271 0.077677794 0.46972698 0.041633286 0.2901347 -0.016875815 -0.15894273
374 -0.18091491 -0.36128625 -0.094041206 0.112148255 0.023584394 -0.043687917 0.4721864 0.34347358 0.12950753 0.04742357 0.16461653 -0.18650298 0.31365895 0.06037171 -0.24700019 -0.46870416 0.02745615 -0.15939438 -0.056936715 0.17972821 0.059025012 0.1765943 -0.10809492 -0.009001846 0.2764515 0.1711115 -0.24555181 0.13117643 -0.0396388 -0.22824596 0.081642926 -0.118539594 -0.23400638 0.03347634 0.043425996 -0.035581246 -0.31202012 0.22091286 -0.15402685 -0.13776402 0.0807395 -0.14295156 0.28304815 0.13103816 0.06048572 0.044811066 0.24081151 0.16051738 0.26003313 -0.3959931 0.25739288 0.035036955 -0.12721707 0.28690845 -0.09702331 -0.36419693 0.04625008 0.054557767 -0.062076025 0.0805266 -0.08180755 -0.3217166 0.09395476 -0.2575478 0.29504862 0.03914891 0.0074587874 0.35742155 0.28882197 -0.23689087 0.13545738 -0.031932835 -0.12731516 -0.15874723 0.0028081536 -0.39417335 -0.03744484 0.21607941 0.06859335 -0.07653909 -0.065088 -0.4522915 -0.29316267 -0.22624488 -0.26581445 0.090099424 0.1273152 0.10071967 0.095470406 0.08639029 -0.019981692 0.07047847 0.17842926 -0.063560404 -0.067040905 -0.2446214 0.14620733 0.15938929 -0.028976396 -0.17719465
4 0.41881287 0.031869713 0.26031256 0.27276886 0.27142456 0.053478938 0.23058175 0.16771567 0.2880344 -0.11653372 -0.14510886 -0.48051825 -0.008053962 0.21332778 -0.067161866 0.17618467 0.048373137 0.6342098 -0.22972336 0.21904111 -0.20369126 -0.035319127 -0.19415496 0.5062482 -0.00065384974 -0.10436562 0.11268609 0.3903964 0.1161561 0.036472656 0.2428893 0.19770236 0.3982263 -0.23899229 -0.120912775 -0.22144148 0.0055363267 -0.22210692 0.20603451 -0.2747849 0.35795572 0.12679131 0.32264993 0.5298708 0.4130968 -0.22541142 -0.018752554 -0.25676584 -0.35627547 -0.1402849 -0.26746553 -0.40140897 0.033752814 -0.54996353 0.29500505 -0.12427902 -0.21932082 -0.10814522 -0.322364 -0.33628288 0.4258106 -0.455317 0.08575829 0.37655443 -0.05482571 0.24727802 -0.39380023 0.21981059 -0.22349627 0.1636351 -0.0835431 0.18447667 -0.20674965 -0.3235547 0.131225 -0.38188002 -0.29173988 -0.013156413 -0.3854757 -0.30456153 -0.5182686 -0.022955058 0.26050016 -0.22919172 0.13053896 -0.22776979 0.12887281 -0.20157957 -0.15952487 0.21386728 -0.049289424 0.08369442 -0.49550936 -0.028350605 -0.026950542 -0.05551286 -0.42292067 -0.099432215 -0.024984004 0.052472606
375 -0.2664879 0.06572547 0.2046076 0.19593957 -0.2634381 -0.054589037 0.045928463 -0.16500868 -0.1793454 -0.12671289 0.0068550617 -0.20314518 0.1141318 -0.22845557 0.15748818 -0.084013216 0.14349586 -0.013433767 -0.08421483 0.12069494 0.029119533 0.08475635 0.13926178 0.06842864 0.045983553 -0.05187487 -0.043113336 0.08576446 0.26595777 0.19741316 -0.100696295 -0.19590415 0.0868504 -0.04576012 0.17703834 0.2974907 -0.10551247 0.23960415 -0.18482958 0.1888708 -0.14493214 -0.15948795 -0.045178637 -0.09184995 0.019043436 0.32443964 0.103973255 0.0666937 0.0752496 -0.05959916 -0.026725473 0.17970575 0.1747458 0.107868865 0.2082576 0.12345558 0.13592565 0.06516383 0.08031586 0.10671811 -0.00416454 0.006489096 -0.12995484 0.1671174 -0.0040532458 -0.053321756 -0.04012861 0.1834595 0.08427616 0.11804562 0.17136939 0.11258017 -0.071388505 0.12508927 -0.4122803 -0.056773473 0.031869918 0.14159477 0.023935245 0.0033009313 0.19419664 0.042801168 0.033317108 -0.16769423 0.3050056 0.14811687 0.068747476 0.30127102 -0.10237489 -0.101917505 -0.11201701 0.068159886 -0.12096339 -0.2144095 0.031804096 -0.47005603 -0.056699652 -0.12165605 0.04705007 -0.12136067
5 0.03820993 -0.14350279 0.21848382 0.04353776 -0.12361424 -0.16509016 -0.20540747 0.24139762 -0.0040316316 0.026749084 -0.08419447 -0.19023848 0.01850242 0.2050635 -0.014584928 -0.25785574 -0.14017695 0.23661086 -0.0079922015 -0.03677988 -0.13628058 -0.038832787 -0.28974137 0.449669 -0.12856284 0.011257029 -0.13578136 -0.18826671 0.310701 -0.009425611 0.09615461 -0.0764056 0.2282003 -0.22774994 -0.31797874 -0.16500449 -0.067346714 0.16366956 0.07856619 -0.20677237 0.29934207 0.19243005 0.1437031 0.2500275 0.21071947 0.16955812 0.0034727415 -0.27529964 -0.28440797 0.12965076 -0.09272036 -0.026248777 -0.14756994 -0.06743784 0.15227643 -0.36918855 0.026444746 -0.21382175 -0.14588465 -0.067791305 0.27379987 -0.16769302 0.13771737 0.06431354 0.0028418049 0.4296316 -0.025185572 0.29497918 -0.14601108 -0.2735852 -0.109043136 0.14951468 -0.08428118 -0.15751874 0.23319885 -0.34055144 -0.08662308 -0.21562505 -0.23543486 -0.04738184 -0.35047314 -0.02423166 0.00802385 -0.3504845 0.03630454 -0.19457397 -0.054318495 -0.27003574 0.14377093 0.23551242 0.2655025 -0.006132395 -0.2624419 -0.048760496 0.22925884 -0.044453435 -0.12691997 -0.1451204 -0.12592235 -0.0037255632
