 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
359 0.07330517 0.12079237 -0.04470231 -0.063389696 0.050477576 -0.15689422 0.045150302 0.05860811 0.2316268 0.04450749 0.22238714 0.02549094 0.010896252 -0.0029659045 -0.02714618 -0.0598078 0.11780643 -0.052945085 0.19408916 -0.20682894 -0.14183266 0.20362818 0.1745474 0.04469662 -0.08020212 0.17778681 -0.083731875 -0.03946873 -0.16418165 -0.027844 -0.09842188 -0.035812937 -0.008396648 0.06738138 0.36180142 -0.045906775 0.0097395005 0.09884224 -0.17278847 0.1497675 -0.015591086 0.052747846 -0.0009665447 0.16208333 -0.17208658 -0.12438715 -0.06259069 -0.110582106 -0.21405368 0.013400091 0.03442243 -0.21629608 0.11132033 0.057461727 -0.061781023 -0.17637464 0.15750168 0.0774147 -0.0692393 -0.07572343 -0.1554892 0.08481906 0.12590274 -0.11051474 -0.04069195 0.0033391742 0.09227959 0.35337502 0.0903103 -0.054188177 0.1255253 -0.0014150031 -0.033222355 -0.1920711 0.0655029 -0.02812971 0.07702167 -0.08699275 -0.1274935 -0.16420819 0.049055465 -0.07133685 -0.048256226 0.15766115 0.12062886 0.19561388 0.15269873 0.010306611 -0.012500629 -0.12115551 0.06663226 0.12191615 0.31844947 0.13356604 -0.26163182 -0.13176696 0.13498549 -0.06357093 -0.09350964 0.075691074
360 -0.1559338 0.19044015 -0.3941171 -0.11288031 -0.1593888 -0.2053422 0.19927946 0.21665001 0.06482577 -0.32264772 0.053022027 0.032687258 0.13402563 0.341998 -0.19828528 0.083761536 0.2595171 0.09629724 -0.11706177 -0.31039518 -0.11409908 -0.07287578 0.0021748526 0.23242626 0.017125238 0.09209457 -0.22816789 -0.033224683 -0.17577568 0.0016461464 -0.076594405 0.22884715 0.033297125 0.05469408 0.115657955 0.15563786 0.05015184 -0.14257891 0.041279867 -0.030099526 -0.2531923 0.14528593 -0.19849733 -0.38847476 0.20100659 0.14078939 -0.23537426 0.056696057 0.15596212 -0.08405221 -0.081506774 -0.12304473 0.07676939 0.07530026 0.08306404 0.32187194 -0.16815232 0.055196285 0.1274189 0.19150639 0.08953762 -0.10175988 -0.015042372 0.14155678 0.0842478 -0.06176367 -0.1503551 0.50934446 0.0041463766 -0.20583905 -0.036087047 0.029469332 0.15069398 0.21993122 0.05828647 -0.054838937 -0.21268427 0.13077186 -0.4554065 -0.30749378 0.047011524 -0.02630272 0.06736138 -0.034476537 0.091502175 0.41965362 0.04075973 -0.20478721 -0.28806308 -0.07452521 0.09196001 0.4289033 -0.070899166 0.074538894 -0.10258937 0.09170598 -0.098070614 -0.4355866 0.20378254 -0.120419264
361 0.05526781 0.10637312 -0.4563691 -0.04609354 -0.09271043 -0.23967968 0.10889162 0.32885808 -0.18041864 -0.25975254 -0.09572106 0.2955196 -0.17107618 -0.03344339 -0.11896085 -0.020145135 0.21086068 -0.11748038 0.01429512 -0.0731614 -0.12801652 -0.031720262 0.19103198 0.3983061 0.046521008 0.109883144 -0.03253935 0.029355945 0.1899716 0.19759835 -0.14190915 0.25912106 -0.20851913 -0.22434111 -0.03320463 0.007887798 0.09866337 -0.23141934 -0.027183615 -0.14283277 -0.039996885 0.20049419 -0.141762 -0.123147875 0.1696078 0.0500911 0.079081506 -0.025313606 0.010544753 -0.29418752 0.11368184 -0.10322884 0.120578066 -0.19685473 -0.0021325771 0.45386243 -0.26365507 0.16807222 -0.053701133 0.18405215 0.24600026 -0.14422122 -0.22772294 -0.04666368 0.20829397 -0.05762374 -0.16407077 0.47900835 -0.14674406 -0.1941482 0.2636843 0.04843519 -0.008947012 -0.12847139 -0.06749106 0.00068897055 -0.07624955 -0.024769856 -0.39195466 -0.3178985 0.12390008 0.13322876 0.25054243 -0.11876991 0.33043337 0.42965645 -0.21941634 -0.06264087 -0.210478 0.062158495 0.1477457 0.45042345 -0.2915974 -0.09899433 -0.13945141 0.044540193 -0.04849593 -0.2750783 0.141276 0.06980541
362 -0.16702415 -0.26256606 -0.28837278 0.14071998 -0.33306453 -0.284164 -0.033997312 0.15546654 -0.114145875 -0.31496662 0.02661797 0.09655083 0.11501453 0.11262377 0.088744536 0.124543615 -0.13395958 -0.025284864 -0.07782763 -0.21093124 0.0028657815 -0.01237598 0.041497707 0.18685529 -0.20185074 -0.0486039 -0.14618243 -0.27215496 0.27886668 0.0563941 -0.3190555 0.016176397 -0.12082196 -0.17478885 0.16902624 -0.1095621 -0.01832092 -0.036206126 -0.25759333 0.030331034 -0.3664933 -0.1273953 0.24045117 0.03769493 -0.16937865 -0.09282822 0.18283877 -0.0030573704 0.12612174 0.013229046 -0.017177375 -0.11251161 0.15118071 -0.017434133 -0.09376338 0.28308913 -0.012834393 -0.32898274 0.30520177 -0.0592422 0.14047505 0.2476095 -0.15734938 0.14577447 -0.086725295 -0.10800298 -0.118529536 0.49602863 0.05017676 -0.15074205 0.21577933 0.4353314 -0.12482314 0.11527046 0.08868558 -0.12648508 -0.22320554 -0.29192114 -0.40934116 -0.39592424 -0.1318076 0.077355854 0.2802587 -0.3243431 0.096028075 0.42321658 0.026992867 -0.19137968 -0.42386317 0.37151954 -0.2008221 0.28127998 -0.11989606 0.12344966 0.08143598 0.00775116 -0.024958525 0.13332766 -0.0025122955 0.24168286
363 0.026603172 -0.23808268 -0.14045528 0.029162621 -0.37904662 -0.4393107 0.3820245 0.14318602 -0.07719704 -0.1855944 0.3089503 0.21353167 0.026880171 0.1737829 0.050494824 -0.032628864 -0.33648154 -0.22234397 -0.047526367 -0.049764413 -0.19523208 -0.013751237 -0.049797293 0.050279703 0.012226109 -0.13704532 0.17342956 -0.11989642 0.056365054 0.27866754 -0.035552304 -0.08335668 0.05434381 -0.10363377 0.36348343 -0.010742779 -0.04783003 -0.19557634 0.17519045 0.23274724 -0.37954414 -0.0150545435 -0.13410564 -0.04504354 -0.15594003 -0.07561412 -0.016821072 -0.030352449 -0.0056434674 -0.33182955 0.17025575 0.10669153 0.12961616 -0.04194005 -0.13458194 0.1267131 0.11900372 -0.22123659 -0.23912022 -0.18130296 0.16092373 0.1692395 0.1240596 -0.047459695 0.10806749 -0.10990468 -0.012787524 0.46302474 0.2611933 -0.114376105 0.0023006487 -0.094024226 -0.049167708 -0.04768048 -0.025274044 -0.04864793 -0.17728728 0.013930505 -0.3065652 -0.21294294 0.08890483 0.13396293 0.023397954 0.09416974 -0.15349191 0.47562718 -0.039724942 -0.04725175 -0.36480638 0.10339207 -0.032587387 0.20751971 0.20052512 0.066432215 -0.066872306 0.16619442 0.2597447 -0.26995185 0.16481104 0.2907387
364 -0.120528534 -0.21027085 0.10292455 0.042633966 -0.119735606 -0.2386568 -0.01600837 -0.24606767 0.028770842 -0.07382719 -0.058207564 -0.19168235 0.26999834 0.013236269 -0.15989517 -0.022217838 0.154963 -0.040958006 -0.047084954 -0.08236862 -0.0716144 -0.18634357 0.006035661 -0.24995954 -0.055373885 0.3687998 0.035866015 -0.2686589 0.054963548 0.21542488 0.12833934 0.13370816 0.009072569 0.0024859442 0.15628155 -0.2406371 0.021190254 0.024214068 -0.28601253 0.12028803 -0.17810644 -0.28373352 -0.04418398 0.1883303 -0.024083862 -0.35346574 0.23521762 0.11209623 -0.14737122 0.13888237 0.46393463 0.005381293 -0.16301614 -0.09496657 -0.11627134 -0.096771486 0.116418734 0.08130486 0.01631792 0.13158756 -0.056392156 -0.18875337 0.050777126 -0.06949656 0.11162162 -0.3481619 -0.06888289 0.6045361 0.22999543 -0.10411102 0.016375316 0.17116043 -0.1515511 0.10390739 0.058066785 -0.017889414 0.07471545 -0.3258209 -0.10927438 -0.03169832 -0.034169223 -0.14961433 0.14904936 0.14407712 -0.21630879 0.21256386 -0.08351395 -0.05688679 -0.09770274 -0.031723797 0.103320874 0.07783878 0.11070993 0.031875927 -0.142101 -0.33205628 -0.16492671 0.15001456 -0.44945183 0.26922098
365 0.05235932 0.025554474 0.06288678 0.20515628 -0.027212163 -0.1985041 -0.23894145 0.10409588 0.09136154 -0.00039250415 0.071096726 -0.058076512 -0.024269892 0.017254766 0.159475 -0.16858444 -0.3216429 0.07014812 0.14520061 -0.24041227 -0.19717501 0.04272783 -0.10555888 -0.20737457 -0.2078017 0.076649256 -0.14107881 -0.29066247 -0.54439396 -0.4807835 -0.056445938 0.05966219 -0.07585736 0.20023884 0.07799775 -0.11472734 0.061607845 0.24331135 -0.10700553 0.12577401 -0.053838614 -0.34954435 0.008944086 0.035363134 -0.14876765 0.28996268 0.086616814 0.07712435 -0.15914714 0.14049456 -0.07989749 -0.38260725 -0.035616137 -0.086128525 0.17284362 0.01398172 0.29444167 -0.07142097 -0.25232127 0.16495359 -0.062312033 0.26748687 -0.06240344 0.0056600943 0.11216281 0.07027917 0.33232 0.6258206 -0.09504347 -0.05823602 -0.2819479 0.11462308 -0.17769766 -0.02311714 0.2872029 -0.19108985 -0.46763158 -0.33261225 -0.2599678 -0.40907907 0.2985652 0.07330987 0.047379535 -0.2623291 -0.28248897 0.15473028 0.13037437 0.24703456 0.064853184 -0.053120583 -0.035498273 0.01861145 0.5415654 0.09234758 -0.053068858 -0.08435759 0.10748076 0.22236948 -0.19047685 0.107451245
366 -0.0015824942 -0.008303457 -0.17868012 0.011540886 0.09719226 -0.18986136 0.22916447 0.0094865365 -0.11689471 0.10739089 -0.07247277 0.18330695 -0.024241429 0.21713789 -0.18362299 -0.008416303 0.12348771 0.09131769 0.19384627 -0.18458337 0.08785008 -0.264623 0.19491945 0.2007455 -0.124081515 -0.16827266 -0.30999604 -0.10233223 -0.11346891 -0.10444151 0.06903041 0.102921605 0.024251344 -0.122003876 -0.021662334 -0.19763625 0.028848719 0.009444418 -0.121308416 0.01617465 -0.16493684 0.088368684 -0.098730296 0.00044471398 0.017843282 0.14107758 -0.14754555 0.034955967 -0.00027699384 -0.3688093 -0.052066743 -0.12074484 -0.23777841 -0.10143392 -0.0028535342 0.4432678 -0.009551017 -0.036369152 -0.044529207 -0.18488845 0.4200984 0.06285312 0.18489392 0.14352162 -0.2674319 0.058066953 -0.027259989 0.4070536 -0.14933452 -0.38300303 -0.11934612 0.05059235 -0.088976845 -0.08794841 0.22703534 0.27427506 0.047748398 0.014375272 -0.5804419 -0.2999232 0.18125784 0.09132624 -0.02272312 0.050494652 0.04087591 0.32855347 0.0018800641 0.19533414 -0.3520373 -0.22221817 0.012522327 0.33114648 -0.17429414 0.17938907 -0.09572694 0.19039707 -0.088904865 -0.1563387 -0.026320914 0.03518443
367 0.11673948 0.062936954 0.01072699 -0.16153507 -0.0049075624 -0.14660516 0.025473513 -0.072581984 -0.17347652 -0.121099494 -0.12835419 -0.15477587 -0.20252624 -0.06367371 0.077200375 -0.115772866 0.30272937 -0.013162699 -0.2067303 0.21931814 0.081145756 0.13827454 -0.122252375 0.030141078 0.10393068 0.005969534 -0.11254384 -0.1727718 -0.016503247 0.1844558 0.000804326 -0.35182166 0.16868225 0.101859406 -0.07371538 0.06953825 0.04058795 0.09230569 0.036960922 -0.15364055 -0.14917146 -0.04950172 0.20976257 0.015831841 -0.026248313 -0.024701182 0.14376388 -0.22664699 0.2646642 -0.10658925 0.00903019 -0.027757779 0.11837991 -0.16778363 -0.011965035 0.1690982 0.2795413 0.07745936 -0.264153 0.31342414 0.38917688 -0.044250675 0.27543533 -0.10895581 -0.12719828 -0.37666905 -0.059769824 0.6605898 0.3486202 -0.26357388 0.015068984 -0.18190359 -0.26435906 0.046501353 0.35730994 -0.1920602 0.14246312 -0.110550545 -0.35646132 -0.1984095 -0.1498429 -0.37891015 0.091870226 0.13985999 0.08255752 0.44077772 -0.2713015 0.16432527 -0.29755238 0.18166803 0.09692845 0.1531548 -0.017096821 -0.24451604 -0.0019485169 0.039304234 0.049043126 0.25341052 -0.08134956 0.022407906
0 0.11466743 0.044811256 -0.10779689 -0.029241156 -0.21941389 -0.3075147 -0.1018161 0.05706081 0.028244246 0.1721478 -0.11548801 -0.046722557 0.07561649 -0.0102644665 -0.08689945 0.20962316 0.15423068 0.13410193 -0.11823405 -0.18019822 -0.059546668 0.15333474 -0.042719103 0.17275114 -0.08835715 -0.15249592 -0.18519048 -0.4283526 -0.15712635 0.062156405 -0.015383762 -0.0074976683 0.14266706 -0.025853824 0.1593104 -0.10422886 -0.008629034 0.0371559 0.37761563 -0.056098994 -0.30936626 -0.09683622 0.1058362 -0.23602167 -0.1004335 -0.008124108 0.18689929 0.07694112 0.13840735 0.085201174 0.050277777 -0.10337589 -0.17535792 -0.09936828 0.020051677 -0.20187306 -0.19572839 -0.26240566 -0.030677214 0.20205002 0.17518906 -0.11606514 0.18945618 -0.024264386 -0.08921648 -0.010383949 -0.24610941 0.36476982 0.03977122 -0.26359367 0.1162343 0.17637159 -0.15501092 0.11502157 0.10289281 -0.073329106 -0.17131582 -0.023340115 -0.28462616 -0.36339554 -0.3865168 0.028205259 -0.17968951 -0.12657453 0.060212266 0.0755212 0.027500167 -0.06375042 -0.2642841 -0.10335632 0.21328925 -0.15994366 -0.05754196 0.033400197 -0.18550146 -0.23290096 -0.07069578 -0.12800108 -0.15019192 0.3292452
