 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
360 0.17525075 0.08488648 -0.3306653 -0.07890724 -0.0002711264 -0.049010023 0.0790221 -0.06749124 -0.06415677 -0.22863114 0.0293515 0.036949445 -0.34175992 -0.20306328 -0.13223016 0.22793996 -0.056471944 0.21508485 0.022620369 -0.12601191 0.014433159 -0.22432281 -0.19891284 -0.22662707 0.0023815506 -0.07416535 -0.22529575 -0.09158161 0.078739874 -0.13057579 -0.12241853 -0.015839022 -0.18295206 0.055273324 -0.05502827 0.2138934 -0.08083451 0.11264048 0.0017379038 -0.11594401 -0.17402029 -0.018790718 0.040204737 0.016640581 0.088890545 0.22001368 0.0078552775 0.29751697 -0.061653007 0.14981805 0.035597663 0.07642776 -0.16425964 -0.07190838 -0.18689062 -0.07649178 0.08916859 0.122826934 -0.3004792 -0.09206727 -0.086277 -0.022337649 -0.22566448 -0.08068293 -0.13037592 -0.041027576 0.14048852 0.13908587 0.0011988574 0.0995261 -0.33958945 -0.051281333 0.0019378152 -0.049198043 0.09015516 0.09870798 0.06835739 0.15071186 -0.058375973 -0.14552377 0.118285395 0.13787934 -0.14385094 -0.14773369 -0.031928178 -0.098504804 0.21944363 0.175466 -0.018510167 -0.24496342 -0.0022509461 0.051999092 0.14196135 0.11394773 -0.099276274 0.0026329688 0.0074876845 0.1533665 -0.29755098 -0.20068912
0 -0.09802594 -0.0796575 -0.10852557 0.029666869 0.046769686 0.06508935 -0.09300001 -0.47988787 -0.11455364 0.1237737 -0.041158468 -0.29031697 -0.08882801 -0.01272461 -0.033425614 0.13673824 -0.09322681 -0.030985346 0.12708236 -0.18778424 -0.0482153 0.12879562 0.10171072 0.05521476 -0.3537049 -0.094742686 -0.11941523 -0.13919127 -0.16869697 -0.13290079 -0.059656363 -0.08329485 -0.022465564 0.055528525 -0.07400225 -0.18541053 -0.06626596 -0.01388002 -0.22026467 -0.24005562 -0.09963498 -0.14106095 -0.15732384 0.13555741 0.35274693 -0.15287851 0.09856118 0.1316285 0.14290248 -0.053688716 -0.10579706 0.30587426 -0.25568852 0.09790859 0.030351263 0.045756746 0.017451912 -0.1652349 -0.34416807 -0.0585453 -0.104995556 0.010181379 -0.015450241 0.063117266 0.0912741 0.34624636 0.065749176 0.13128114 -0.13079873 -0.010983519 -0.026281923 0.06648429 0.21103382 -0.057252683 0.06373551 0.18668728 -0.21465836 -0.22576237 -0.17691816 -0.13807179 0.004985786 0.067153975 0.108879 -0.16094469 0.023694832 0.06634162 0.060371686 -0.14619426 0.13485764 0.044039372 0.12336685 -0.01743389 -0.18642677 0.08149092 -0.11361407 0.19418201 0.06195525 -0.027368013 -0.09955159 -0.007833107
361 -0.0889466 0.08122822 -0.68260956 -0.24235079 -0.0988272 -0.04664145 -0.020182356 -0.33223677 0.051493626 -0.17108233 -0.01511332 -0.096893676 -0.43311214 -0.28981605 -0.24608858 0.15999748 -0.13388816 0.43578735 0.0008155841 -0.1169459 -0.015492411 -0.34664515 0.24222423 -0.21179429 0.03529443 0.16635121 -0.08251828 -0.2908599 0.03608092 -0.034414735 -0.2466509 0.15601346 -0.4697302 -0.029278532 0.17718075 0.04807393 0.039787013 0.121889286 -0.1165437 -0.34804568 -0.21924886 -0.08071784 0.026112042 -0.30618957 0.268042 -0.19091968 0.03201797 0.35448676 -0.3939155 0.061134387 0.22879678 0.13767171 -0.36703032 -0.1354595 -0.17971092 0.25085333 -0.078793816 0.040876657 -0.4353088 0.045472737 0.016131464 0.20829774 -0.40543616 -0.049344316 -0.18254887 -0.18545061 -0.08052199 0.19258301 0.07556675 0.15465926 -0.6528573 -0.19193588 -0.058026195 0.042273104 0.08547504 0.14718679 -0.0056172195 -0.034761637 -0.19086882 -0.19748355 0.32381207 0.1401429 -0.0300219 -0.13683257 0.01807372 -0.16959152 0.28720567 0.08382 -0.011238945 -0.20828933 -0.12903851 -0.1370762 0.1890203 0.06494727 0.009841424 0.17853081 0.11357208 0.07016547 -0.48398155 -0.39341053
362 -0.13173318 0.12190671 -0.45032182 -0.3905744 0.12590873 -0.070618406 -0.047017958 -0.48185962 -0.015526747 -0.17593095 -0.06469351 0.019647375 -0.41476965 -0.28400928 -0.299627 0.23965131 -0.22821206 0.5050333 0.328337 -0.3284417 -0.27864042 -0.20590547 -0.24374789 -0.23186475 0.12668408 -0.17863812 -0.24856082 -0.38584223 0.22370817 -0.06855788 -0.1948625 -0.06113338 -0.41910702 0.19078922 0.31399098 0.25434774 0.4620966 -0.048384074 0.18624525 -0.30924347 -0.22622094 -0.14974086 0.030247016 0.18772794 0.12054939 -0.10145252 -0.1638519 0.27730575 -0.23938365 -0.16950533 0.25764647 0.17083547 -0.23703656 -0.06292808 -0.15940039 0.26560667 0.17539424 0.22537716 -0.57534164 0.38977537 -0.24102566 0.35875696 -0.43765703 -0.1486985 -0.32331032 -0.12312637 0.16949701 0.29437625 -0.4108217 -0.0907465 -0.4107164 -0.1427688 0.24540235 0.17265423 0.17867656 -0.06246007 0.26550958 0.09509925 -0.23446564 -0.2268535 0.41907817 0.117028415 -0.18478225 -0.37771612 -0.04316624 0.24657333 0.1289237 0.291402 -0.17699714 -0.23495549 0.10830922 0.15869993 0.0063491547 0.44803056 0.30634552 -0.073599175 -0.022236092 0.26769692 -0.50390357 -0.3282863
363 0.0033133165 0.024392895 -0.19204254 -0.50346893 -0.31442532 0.076592535 -0.12028286 -0.38642287 -0.33440995 -0.13100272 -0.25457263 0.10765061 -0.1404908 0.035665207 -0.10892687 0.046950065 0.037283756 0.23739207 0.047695514 -0.14979506 -0.05468061 -0.21093874 0.16093522 -0.11779384 -0.0013773263 0.16393855 -0.15775351 -0.03281321 0.008612507 -0.06571702 -0.09343444 0.14779054 -0.26138443 -0.08645096 0.12865794 0.12870526 -0.22735743 0.07863046 -0.13931142 -0.077285655 0.16226375 0.065330096 -0.05006071 -0.3517636 0.11319915 -0.24570009 -0.0972511 0.24915284 -0.4296907 -0.008653883 -0.023364568 -0.033653002 -0.09757353 0.20311813 -0.18337503 0.02359332 -0.18095228 0.21542655 -0.1686903 0.064420626 0.15701036 0.17768471 -0.015798116 0.06495943 0.17900138 0.008100703 -0.2114037 0.12680781 -0.09374474 0.1117989 -0.29841575 -0.18980727 -0.0750744 -0.028075079 0.030440466 -0.012087074 0.21043119 -0.2381547 0.0908197 -0.040710244 0.058118988 -0.1401877 -0.14112608 0.012142236 -0.037597083 -0.14605302 0.104157746 0.084869005 -0.048933793 -0.11828469 -0.046127565 0.051500123 0.2340498 -0.121663876 -0.04018516 0.058893327 -0.11460451 0.12786995 -0.22027983 -0.26254943
364 -0.019938052 0.3127504 -0.46520942 -0.25904676 0.13273026 -0.26522356 -0.3338315 -0.18193993 0.26562968 -0.2996263 0.10396827 0.0042860247 -0.365985 -0.23170835 -0.24054466 0.5934305 -0.26424703 0.52637565 -0.2261034 -0.415229 -0.1945356 -0.18673207 -0.28913882 -0.25169963 0.24555771 0.14781584 -0.22055374 -0.39596912 -0.002019439 -0.046542954 -0.27421442 -0.106444746 -0.42117602 0.17343307 0.38235018 0.33899856 -0.009180968 0.13770859 -0.063406155 -0.16483174 -0.13683975 0.0617198 0.14689383 0.085767396 -0.09520732 0.3515934 0.10792785 0.21164414 -0.27303118 0.2445186 0.3012527 0.256163 -0.1723129 -0.37653494 -0.27971274 -0.068158165 -0.24664131 0.13590722 -0.45226163 -0.14137505 -0.14839606 -0.024157697 -0.43006897 -0.10070334 -0.2827024 -0.29345715 0.47087175 0.30412486 -0.08193257 0.09192721 -0.6535232 -0.094905876 0.02368905 -0.05332271 0.20351648 0.18820068 -0.063598216 0.29744756 0.051293254 -0.35478908 0.44949532 0.27339435 -0.40670088 -0.49635246 0.045889862 -0.026014464 0.2997852 0.29631537 -0.20166034 -0.24576361 0.079455435 0.1717645 0.23430942 0.08298147 0.08863263 -0.16992012 -0.012149539 0.23193721 -0.42034084 -0.38528034
365 0.1719254 0.3668605 -1.0109197 -0.7011022 -0.15423015 -0.26825023 -0.2065504 -0.44458607 0.28227806 -0.39975202 0.038535316 0.08435188 -1.0160733 -0.89987963 -0.243289 0.3343614 -0.32650346 0.6011349 0.16551858 -0.28650847 -0.4450404 -0.19887167 0.098629124 -0.4246286 0.3374435 -0.0041795066 -0.5488454 -0.36019102 -0.082565024 -0.19908531 -0.2693497 -0.07869277 -0.6137259 0.4509026 0.04657502 0.49533206 0.22756162 0.15297703 -0.1573958 -0.47888047 -0.51406777 -0.015295045 0.15055433 -0.2400727 -0.03989111 -0.22292638 -0.023529887 0.31811792 -0.11336068 0.17156033 0.2775242 0.12675372 -0.46664876 -0.5422853 -0.5059076 0.4089331 -0.076554015 0.49313906 -0.5096021 -0.06571387 -0.22769089 0.036637794 -0.6237509 -0.20160472 -0.5095089 -0.24270193 0.3142471 0.25116587 -0.28849843 -0.44396695 -0.5793008 -0.29872203 0.49582282 -0.17583388 0.27000064 0.47253737 -0.16795982 0.29920697 -0.26464012 -0.2910447 0.6607113 0.55774903 -0.30030662 -0.5067879 0.050577257 0.35999098 0.1870781 0.41917908 -0.17517431 -0.30145973 0.037472542 0.2156123 0.44824436 0.39034078 0.26739234 -0.28748402 0.1640987 0.5610223 -0.6843494 -0.42544153
366 0.22348066 0.035640687 -0.39505813 -0.22811082 -0.11488543 0.06077509 -0.10179353 -0.33835942 0.3188311 -0.19110686 -0.2898396 0.13382311 -0.3914187 -0.106943384 -0.074113436 0.15290855 -0.09044892 0.292845 -0.10986442 -0.25069496 -0.14645253 0.13457145 0.022656329 -0.09876108 0.027371822 -0.26312378 -0.030300774 -0.028248873 -0.18371983 -0.014103029 -0.16467617 0.29953736 -0.18676299 0.061104868 0.25051373 -0.0076982565 0.47977957 -0.09843692 -0.058225412 -0.26007596 0.008866654 -0.30153763 -0.073507555 0.14891791 0.13250189 -0.042413317 0.24395044 0.24881762 0.0063064513 -0.2554183 -0.048724055 -0.22196503 -0.18706284 -0.0819545 -0.32340023 0.09798124 -0.15817861 0.017319387 -0.5041528 -0.077750735 -0.08609417 0.11226141 -0.2163196 0.0010080183 -0.23687226 -0.121700734 -0.1018592 0.35310933 -0.38121492 0.068914965 -0.41156113 0.05893132 -0.017577777 -0.023253411 -0.14583184 -0.16860032 0.24685581 0.14870952 -0.009659959 0.043904062 0.14400913 0.22143155 0.004799304 -0.1684079 -0.03877901 0.12600845 0.08778347 0.11117644 -0.045167476 0.058296897 0.18496403 0.07143058 0.20070912 0.2129171 0.019411054 -0.004209547 0.078176595 0.05295759 -0.403093 -0.29859272
367 -0.031083489 0.056788944 -0.41299725 -0.291552 -0.38192168 -0.014096033 -0.16980948 -0.5510051 0.18377204 -0.59375095 -0.029592846 -0.037833564 -0.38450074 -0.1625588 0.062445905 0.29226896 0.10329639 0.19307747 -0.13651712 -0.08273631 -0.36124387 0.109349266 -0.052865162 0.0022322298 -0.017067116 0.0034003274 0.029358951 -0.24194545 -0.070874415 0.20362954 -0.15004985 -0.2729831 -0.21543486 -0.012655191 0.24309658 0.11186573 0.048959993 -0.043461792 -0.049134303 -0.20298254 -0.056748457 -0.0036325555 -0.1336631 0.07538229 0.14695211 -0.033491697 -0.008691705 0.22749992 -0.2404966 -0.027960178 -0.0015969211 0.044205897 -0.17903173 -0.027392613 -0.081934825 -0.15729985 -0.34255168 -0.10665104 -0.6434769 -0.1974395 0.03247836 -0.008342767 -0.23153138 0.06088422 -0.051897407 0.046876565 -0.026546046 0.59006584 -0.20083961 0.290074 -0.54208803 0.22982517 0.16113864 -0.0002730673 -0.18355994 -0.056154124 0.15601307 -0.015054164 0.09005033 0.047917683 0.10642558 0.2678476 -0.05753581 -0.2874891 0.10371355 -0.039451454 0.27709916 0.15885833 0.058076438 -0.12021866 -0.042089723 -0.14093971 0.17238878 0.2829504 -0.04727586 0.07131724 -0.28030258 0.022902602 -0.11300026 -0.114513576
368 0.09922185 0.026890501 -0.13208704 -0.075467736 0.11460593 0.010400837 -0.003479611 -0.37324286 0.23449361 -0.08768908 -0.13565981 -0.026264014 -0.17587772 0.014795425 -0.38620114 0.27580437 -0.02284143 0.28777763 -0.18340145 -0.16929208 -0.046049766 -0.031352356 -0.28081834 0.035279304 0.0024246494 -0.06446404 -0.0699786 -0.28104916 -0.1492019 0.04663827 -0.045649968 -0.23646459 -0.19368032 -0.095126286 0.60460806 0.095334366 0.28851888 0.0107862605 0.030501762 -0.20100023 0.2361078 0.037540052 -0.07476027 0.31780595 0.12730683 0.17126371 0.2224424 0.14054938 -0.07458113 -0.23319495 0.10959813 -0.10763377 -0.03852555 -0.2514783 -0.12773979 0.18462265 0.005457241 0.2379219 -0.42303467 -0.12301145 -0.031827573 0.3165643 -0.19617054 0.13988627 -0.04571506 -0.021134516 0.1188687 0.28477007 -0.029075295 0.13250896 -0.5010119 0.20673491 0.1054214 -0.102457434 -0.03826704 -0.078329846 0.2599283 0.08895586 -0.22086184 0.104714975 0.20540959 0.080368266 -0.0029034186 -0.20061211 -0.13087663 -0.12472716 -0.13536948 0.052126464 0.06279822 -0.038246218 -0.2839921 0.012618273 0.032492366 0.12637064 0.12516695 0.0745435 0.07784833 0.1313118 -0.29837352 -0.17575543
